Date,Time,CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,CO(GT)_missing,PT08.S1(CO)_missing,C6H6(GT)_missing,PT08.S2(NMHC)_missing,NOx(GT)_missing,PT08.S3(NOx)_missing,NO2(GT)_missing,PT08.S4(NO2)_missing,PT08.S5(O3)_missing,T_missing,RH_missing,AH_missing,KMeans_Cluster,Hierarchical_Cluster,TSNE_1,TSNE_2
19/11/2004,08.00.00,2.014445464405194,1.8304140126529331,1.451503445473353,1.4415056733054197,2.129965467377233,-1.462048543895864,2.000526257149599,0.9623838622464692,1.3566357941901264,-0.4179207632755463,0.8168896872193253,0.0652052369494374,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44.754333,-51.874306
19/11/2004,09.00.00,2.530491670713905,1.6280531949150343,1.73223028746513,1.677904296398532,2.129965467377233,-1.609572625430018,1.927302122567968,1.0613821178545866,1.5752548758052756,-0.3601467301996868,0.7638670874056608,0.0975514011694815,0,0,0,0,0,0,0,0,0,0,0,0,0,1,57.771698,-53.609825
19/11/2004,10.00.00,2.530491670713905,1.2329677888553268,0.9666116274875564,1.019088461548874,2.129965467377233,-1.3015076316381078,1.9761182122890557,0.4163934828320041,1.346225361732262,-0.2561534706631395,0.5871250880267787,0.1215583199265453,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43.180103,-51.411034
19/11/2004,11.00.00,1.1758703791535392,0.924608447540433,0.596562608498396,0.666428220541116,2.129965467377233,-1.119272001507682,2.2324026833247665,0.1733977645211708,1.0937723746290542,-0.1521602111265926,0.3927088887100081,0.1228218419663906,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39.16128,-50.7943
19/11/2004,12.00.00,0.7243299486334172,0.5054324679404995,0.3413563885058716,0.4067772738650742,1.3509617739438522,-0.9196805970791204,2.19579061603395,0.0473999846562942,0.5107881569886563,-0.0828313714355611,0.1747270894760538,0.0356388212170542,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36.74793,-48.874065
19/11/2004,13.00.00,1.2403761549421282,0.9631533652047948,0.775206962493163,0.8446960346769057,1.5901295745593638,-1.2147287601474288,1.854077987986336,0.383394064295965,0.7788567927786607,-0.1174957912810768,0.3632518888135277,0.1468287607234539,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39.27278,-49.528603
19/11/2004,14.00.00,2.014445464405194,1.2233315594392364,1.119735359483071,1.1547270157826273,1.699463426269312,-1.3318802366598457,1.7564458085441603,0.6143899940482388,0.9037819822730316,-0.0597217582052173,0.2513152892069025,0.1460706474995468,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42.68512,-50.74856
19/11/2004,15.00.00,2.143457015982372,0.7174295150944889,0.7241657184946584,0.7904406129834045,1.6311297689505944,-1.1062551707840802,2.2324026833247665,0.2783959144085679,0.4639412109282672,-0.0019477251293579,0.1806184894553495,0.1685613398087962,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39.99741,-50.30968
19/11/2004,16.00.00,2.530491670713905,1.3341481977242762,1.1707766034815763,1.197356275684664,2.129965467377233,-1.29282974448904,2.2324026833247665,0.5873904697914795,0.922000239074294,-0.0019477251293579,0.2100754893518299,0.1923155541578904,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43.31876,-51.245518
19/11/2004,17.00.00,2.530491670713905,2.1917726157563244,1.949155574458776,1.8445459487428573,2.129965467377233,-1.6225894561536198,1.9761182122890557,1.190379844859103,1.721000930215375,-0.0712765648203894,0.4339486885650808,0.2716647382601854,0,0,0,0,0,0,0,0,0,0,0,0,0,1,59.01683,-53.92466
19/11/2004,18.00.00,2.530491670713905,2.037592945098877,2.025717440456533,1.9065521449640015,2.129965467377233,-1.6486231176008237,1.829669943125792,1.3583768846789386,1.926606971258194,-0.1174957912810768,0.528211088233818,0.2981987010969399,0,0,0,0,0,0,0,0,0,0,0,0,0,1,59.068825,-53.76634
19/11/2004,19.00.00,2.530491670713905,2.529040645319489,2.40852677044532,2.3599724548311194,2.129965467377233,-1.8004861427095118,1.854077987986336,1.7573698542510476,2.244125161223053,-0.2445986640479679,0.787432687322845,0.3032527892563217,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62.43097,-54.331608
19/11/2004,20.00.00,2.530491670713905,1.98459368331038,2.3957664594456936,2.181704640695329,2.129965467377233,-1.618250512579086,1.780853853404704,1.3403772018410989,2.171252134018004,-0.3601467301996868,0.4869712883787453,-0.1076445781014208,0,0,0,0,0,0,0,0,0,0,0,0,0,1,59.306343,-52.812664
19/11/2004,21.00.00,1.69191658546225,-1.2579975152040488,-0.3349400944743184,-0.3993032770098015,1.0912938761327255,0.2908846602158507,0.8289401038434918,-1.482573056560064,0.1490256290778737,-0.4756947963514058,-1.2686659054514835,-1.4666888841591943,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-15.927758,-76.67397
19/11/2004,22.00.00,0.5953183970562396,-2.077077015571735,-0.7049891134634789,-0.9651098175277432,-0.1592120527998065,1.65331294261951,0.1943309374693503,-2.235559788609684,-1.0429688873475826,-0.5681332492727809,-2.0581135026771564,-2.0393170726171554,0,0,0,0,0,0,0,0,0,0,0,0,1,2,-46.44375,-60.420094
19/11/2004,23.00.00,0.5953183970562396,-1.9421698037464687,-0.653947869464974,-0.8798512977236698,-0.1797121499954218,1.579550901852433,-0.0497495111360886,-2.145561374420486,-0.977903684485931,-0.6374620889638122,-2.028656502780676,-2.0405805946570013,0,0,0,0,0,0,0,0,0,0,0,0,1,2,-46.42558,-60.42296
20/11/2004,00.00.00,0.6598241728448285,-1.999987180243012,-0.7049891134634789,-0.9767359793192076,0.0867891135475768,1.7834812498555284,0.2187389823298942,-2.256559418587163,-1.02475063054632,-0.7067909286548437,-2.075787702615045,-2.0890998409870667,0,0,0,0,0,0,0,0,0,0,0,0,1,2,-46.45181,-60.416294
20/11/2004,01.00.00,0.6598241728448285,-1.9421698037464687,-0.653947869464974,-0.8876020722513128,0.2302897939168837,1.7661254755573923,0.3407792066326138,-2.2115602114925643,-0.977903684485931,-0.7299005418851875,-2.0463307027185644,-2.078738960260334,0,0,0,0,0,0,0,0,0,0,0,0,1,2,-46.44353,-60.430965
20/11/2004,02.00.00,0.5953183970562396,-1.9036248860821077,-0.7177494244631051,-0.9806113665830292,-0.1045451269448324,1.6880244912157816,0.1211068028877186,-2.1605611101186857,-0.9883141169437952,-0.8685582212672501,-1.899045703236163,-2.0372954373534027,0,0,0,0,0,0,0,0,0,0,0,0,1,2,-46.441086,-60.406837
20/11/2004,03.00.00,0.4663068454790617,-1.9277154596223336,-0.8581128454589936,-1.255763862314357,0.1134169283164344,1.98307265428409,0.0257018773122729,-2.2085602643529243,-1.1184445226670985,-0.9147774477279378,-1.7694349036916497,-1.979931536744419,0,0,0,0,1,0,1,0,0,0,0,0,1,2,-46.487827,-60.36165
20/11/2004,04.00.00,-1.2213769146829645,-1.85062562429361,-0.8708731564586198,-1.2906423476887507,-0.5760473624439838,1.9483611056878185,-0.4402782289047912,-2.148561321560126,-1.1106366983237002,-0.9956610940341412,-1.5750187043748791,-1.909679711329012,1,0,0,0,0,0,0,0,0,0,0,0,1,2,-48.25638,-56.946163
20/11/2004,05.00.00,-0.6947971187155375,-1.9566241478706048,-0.9729556444556297,-1.5192901962542202,-0.9450491119650588,2.2477482123306607,-1.0260713055578448,-2.2715591542853626,-1.35528186108351,-1.0765447403403443,-1.5396703044991025,-1.9223149317274664,0,0,0,0,0,0,0,0,0,0,0,0,1,2,-49.233994,-56.76339
20/11/2004,06.00.00,-0.6302913429269487,-1.778353903672932,-0.8070716014604887,-1.158879180718819,-0.3847131219515745,1.7574475884083247,-0.3914621391837034,-2.0435631716727287,-1.022148022431854,-1.11120916018586,-1.4454079048303656,-1.8876944278357008,0,0,0,0,0,0,0,0,0,0,0,0,1,2,-48.01216,-57.00742
20/11/2004,07.00.00,-0.3077624639840045,-1.0508185827581047,-0.3987416494724495,-0.4884371840776964,0.4352907658730365,0.4297308546009369,0.5848596552380528,-1.5005727393979036,0.0501265207281634,-1.319195679258954,-0.5793721078738433,-1.5937992013676472,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-20.50777,-57.801376
20/11/2004,08.00.00,0.2082837423247064,-0.5979158002018545,0.2520342115084878,0.3137679795333578,1.2416279222339042,-0.2601611737499606,1.5855894945203528,-0.9965816199383972,0.3598368863496247,-1.3885245189499855,-0.2612365089918557,-1.5023202056828362,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-11.405103,-74.12435
20/11/2004,09.00.00,0.7243299486334172,-0.0582869529007905,0.7879672734927895,0.8485714219407272,2.129965467377233,-0.6723608133306855,2.2324026833247665,-0.6515876988798067,0.8048828739233214,-1.2845312594134386,-0.3554989086605924,-1.4752808340301435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.485865,-71.80701
20/11/2004,10.00.00,0.788835724422006,-0.0534688381927453,1.0176528714860615,1.0655931087147323,2.129965467377233,-0.6983944747778892,2.2324026833247665,-0.714586588812245,0.9922706581648778,-0.7414553485003593,-1.2568831054928913,-1.6104776922936077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.865082,-77.98591
20/11/2004,11.00.00,0.3372952939018842,-0.7954585032317083,0.1499517235114782,0.2013817488825337,2.129965467377233,0.0869543122127551,1.951710167428512,-1.4945728451186238,0.2166934400539913,-0.4063659566603743,-1.8460231034224983,-1.839175181505635,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-10.055873,-79.89668
20/11/2004,12.00.00,-0.0497393608296489,-1.1857257945833706,-0.0797338744817938,-0.073770746848794,0.906793001372188,0.5989496540077609,0.9021642384251236,-1.8695662375736133,-0.431355980448058,-0.4063659566603743,-2.0581135026771564,-1.985743738127708,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-15.660212,-79.81628
20/11/2004,13.00.00,-0.1142451366182378,-1.041182353342014,0.1627120345111044,0.2130079106739983,0.4899576917280106,0.3169183216630543,0.7068998795407724,-1.5395720522132224,-0.4131377236467956,-0.4179207632755463,-1.987416702925604,-1.93798260502155,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-15.546346,-80.226265
20/11/2004,14.00.00,0.1437779665361175,-1.012273665093743,0.2265135895092355,0.2750141068951426,0.7496255895391375,0.1607163529798322,0.6092677000985968,-1.5515718407717822,-0.1242482229410627,-0.4179207632755463,-1.922611303153347,-1.895022855666804,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-15.309068,-80.22146
20/11/2004,15.00.00,-0.1142451366182378,-1.060454812174195,0.1882326565103567,0.2401356215207489,0.5172911546554977,0.2214615630233075,0.6336757449591406,-1.5365721050735826,-0.220544723176307,-0.4063659566603743,-1.981525302946308,-1.930654177190446,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-15.498766,-80.28711
20/11/2004,16.00.00,0.0792721907475287,-0.993001206261562,0.2520342115084878,0.3098925922695362,1.0024601216183926,0.2171226194487735,0.9021642384251236,-1.5695715236096217,-0.0305543308202845,-0.3485919235845148,-2.0581135026771564,-1.9693179516097168,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-15.183684,-80.034676
20/11/2004,17.00.00,1.1113646033649502,0.091074603048611,1.5280653114711105,1.5073872567903852,2.129965467377233,-0.5942598289890745,2.049342346870687,-0.456591134803212,1.1822610505209004,-0.556578442657609,-1.751760703753761,-1.8326048668984387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.304094,-78.233376
20/11/2004,18.00.00,1.8854339128280164,0.741520088634715,1.6811890434666252,1.631399649232674,2.129965467377233,-0.9760868635480618,2.2324026833247665,-0.2225952579112984,1.937017403716058,-0.8338938014217345,-1.0271185063003443,-1.5334028478630344,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34.60797,-75.50964
20/11/2004,19.00.00,-0.0497393608296489,-0.4148274412961363,0.1882326565103567,0.2362602342569274,1.30312821382075,-0.1907380765574174,1.268284911333282,-1.191578184014992,0.8022802658088553,-0.9378870609582816,-0.9328561066316076,-1.5445218418136746,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-3.673869,-76.9179
20/11/2004,20.00.00,-0.3077624639840045,-0.3521919500915486,-0.09249418548142,-0.0853969086402585,0.4352907658730365,0.013192271445678,0.9021642384251236,-1.308576122460949,0.6279055221396291,-1.018770707264485,-0.7855711071492057,-1.5116702687776926,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-10.565221,-62.468884
20/11/2004,21.00.00,-0.3077624639840045,-0.3136470324271869,-0.1945766734784299,-0.2210354628740117,0.7427922238072657,0.1129879736599588,1.1462446870305627,-1.3655751181141071,0.5446220624767152,-1.1920928064920633,-0.5558065079566591,-1.5083851114740945,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-10.559615,-62.479744
20/11/2004,22.00.00,-0.501279791349771,-0.4340999001283172,-0.258378228476561,-0.298543208150442,0.2029563309893967,0.1260048043835606,0.9021642384251236,-1.3895746952312265,0.5420194543622491,-1.3538600991044698,-0.3024763088469279,-1.4965080042995471,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-10.7331295,-61.040215
20/11/2004,23.00.00,-0.6302913429269487,-0.5111897354570406,-0.2456179174769348,-0.2752908845675129,0.1756228680619097,0.2041057887251717,0.5116355206564211,-1.371575012393387,0.456133386584869,-1.4116341321803294,-0.237670909074671,-1.5061107718023727,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-10.596768,-60.8617
21/11/2004,00.00.00,0.5308126212676507,0.4283426326117761,0.6093229194980223,0.681929769596402,2.129965467377233,-0.5595482803928029,2.2324026833247665,-0.783585373023963,1.0729515097133258,-1.5156273917168763,0.0922474897659085,-1.4492522800093273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.56403,-68.68418
21/11/2004,01.00.00,-0.1142451366182378,-0.15946736176974,0.0733898575137207,0.1161232290784603,1.3509617739438522,-0.0909423743431366,2.049342346870687,-1.185578289735712,0.5940716166515703,-1.550291811562392,0.2218582893104222,-1.4217074995406962,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.8275631,-72.265816
21/11/2004,02.00.00,-0.7593028945041264,-1.0074555503856977,-0.5391050704683379,-0.6899573217964153,-0.2412124415822676,0.6032885975822948,0.1943309374693503,-1.605570889285301,-0.0982221417964021,-1.5040725851017045,-0.0314719097993086,-1.4886741676525053,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-19.342064,-49.322952
21/11/2004,03.00.00,-0.888314446081304,-0.9496381738891552,-0.5135844484690856,-0.6628296109496647,0.1134169283164344,0.5729159925605573,0.0257018773122729,-1.5305722107943027,-0.1450690878567912,-1.6311754578685953,0.2572066891861987,-1.4659307709352871,0,0,0,0,1,0,1,0,0,0,0,0,1,0,-19.45364,-48.775154
21/11/2004,04.00.00,-0.7593028945041264,-1.0749091562983306,-0.4497828934709544,-0.5543187675626623,-0.4803802421977792,0.4297308546009369,-0.2694219148809838,-1.4675733208618644,-0.2309551556341712,-1.7582783306354863,0.4162744886271923,-1.4876633500206289,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-18.935696,-47.86075
21/11/2004,05.00.00,-1.0173259976584816,-1.39772284173736,-0.8070716014604887,-1.1705053425102836,-0.883548820378213,1.2628080209114547,-0.9040310812551252,-1.776567876244776,-0.6525776701776733,-1.6427302644837674,0.1747270894760538,-1.4952444822597015,0,0,0,0,0,0,0,0,0,0,0,0,1,2,-38.553455,-35.6592
21/11/2004,06.00.00,-0.952820221869893,-1.1568171063350994,-0.8198319124601149,-1.1821315043017482,-0.9108822833057,1.332231118103998,-0.9528471709762132,-1.7285687220105372,-0.6057307241172841,-1.7120591041747986,0.3927088887100081,-1.4717429723185762,0,0,0,0,0,0,0,0,0,0,0,0,1,2,-38.476933,-35.510483
21/11/2004,07.00.00,-1.2213769146829645,-1.3447235799488626,-0.7049891134634789,-0.9612344302639216,-0.7058813113495472,0.9634209142686124,-0.6843586775102302,-1.6415702549609796,-0.5250498725688363,-1.9084908166327208,0.7344100875091805,-1.4856417147568763,1,0,0,0,0,0,0,0,0,0,0,0,1,2,-37.39039,-35.364346
21/11/2004,08.00.00,-0.952820221869893,-1.1375446475029185,-0.5391050704683379,-0.7015834835878799,-0.0225447381623713,0.668372751200304,0.0966987580271747,-1.5485718936321422,-0.3688933857008725,-1.96626484970858,0.9465004867638386,-1.46517265771138,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-19.783998,-48.030533
21/11/2004,09.00.00,-0.7593028945041264,-1.0652729268822403,-0.4497828934709544,-0.5620695420903052,0.1551227708662944,0.4991539517934801,0.4872274757958772,-1.5095725808168232,-0.2517760205498998,-1.7467235240203145,0.457514288482265,-1.4709848590946688,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-19.241796,-48.80661
21/11/2004,10.00.00,-0.8238086702927153,-0.7569135855673466,-0.3477004054739445,-0.4109294388012661,0.025288821960731,0.3689856445574617,0.3163711617720698,-1.4525735851636647,-0.1476716959712573,-1.2845312594134386,-0.379064508577777,-1.490695802916258,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-25.338327,-46.649113
21/11/2004,11.00.00,-0.5657855671383598,-0.5545527678294475,-0.2966591614754397,-0.3566740171077648,0.4147906686774212,0.182411070852502,0.8777561935645797,-1.374574959533027,0.0891656424451543,-0.9263322543431096,-0.8857249067972387,-1.507121589434249,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-22.418108,-68.63508
21/11/2004,12.00.00,-0.1142451366182378,-0.1498311323536496,0.1244311015122256,0.1665032635081401,1.1732942649151863,-0.3209063837934358,1.805261898265248,-1.050580668451916,0.9428211039900226,-0.8570034146520783,-0.9092905067144234,-1.4813457398214016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.3886085,-76.6575
21/11/2004,13.00.00,0.1437779665361175,0.0091666530118424,0.2647945225081141,0.3253941413248223,1.788297180783645,-0.3339232145170377,1.9761182122890557,-1.0595805098708355,0.9011793741585656,-0.7067909286548437,-1.1331637059276738,-1.5187459922008273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.0963185,-76.920166
21/11/2004,14.00.00,-0.3722682397725932,-0.6750056355305779,-0.0542132524825415,-0.0388922614744003,0.8247926125897268,0.0522427636164835,1.5123653599387212,-1.404574430929426,0.2583351698854483,-0.5796880558879527,-1.4689735047475496,-1.6600077562555493,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-11.280101,-77.14213
21/11/2004,15.00.00,-0.888314446081304,-1.1182721886707376,-0.5263447594687117,-0.6783311600049509,-0.4803802421977792,0.8202357763089921,-0.1473816905782643,-1.7855677176636957,-0.639564629605343,-0.3601467301996868,-1.7988919035881297,-1.7792842368169604,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-43.7548,-61.369072
21/11/2004,16.00.00,-0.501279791349771,-0.3859187530478651,-0.1180148074806726,-0.1202753940146522,0.421624034409293,0.260512055194113,0.3651872514931576,-1.4195741666276258,0.3364134133194302,-0.3948111500452024,-1.6221499042092475,-1.670115932574313,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-15.765346,-81.559425
21/11/2004,17.00.00,0.2727895181132953,0.3705252561152335,0.4561991875025074,0.5269142790435413,2.095798638717874,-0.3512789888151735,1.4635492702176334,-0.9605822542627184,1.3201992805876015,-0.6027976691182966,-1.404168104975293,-1.6276615920355058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.398088,-75.41416
21/11/2004,18.00.00,0.4663068454790617,0.4765237796922282,0.2265135895092355,0.2866402686866071,2.129965467377233,-0.4857862396257258,1.634405584241441,-1.0535806155915557,1.6507305111247914,-0.7645649617307032,-0.9740959064866798,-1.4613820915918434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.80842,-75.23845
21/11/2004,19.00.00,-0.0497393608296489,0.0573478000922945,-0.2200972954776823,-0.2559139482484053,0.5309578861192412,-0.0301971642996614,0.9265722832856677,-1.449573638024025,0.9688471851346832,-0.9494418675734536,-0.8739421068386468,-1.517735174568951,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-10.475326,-62.662373
21/11/2004,20.00.00,-0.3722682397725932,-0.183557935309966,-0.3604607164735708,-0.4380571496480167,0.3191235484312166,0.1086490300854249,0.8533481487040357,-1.4615734265825846,0.8257037388390498,-0.9841062874189692,-0.7796797071699096,-1.4886741676525053,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-10.690383,-62.228893
21/11/2004,21.00.00,-0.2432566881954155,0.1826187825014701,-0.1818163624788036,-0.2055339138187256,0.8042925153941115,-0.0996202614922045,1.2438768664727382,-1.344575488136628,0.9948732662793438,-1.2960860660286104,-0.3554989086605924,-1.489684985284382,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-4.09719,-71.262794
21/11/2004,22.00.00,-0.5657855671383598,-0.2365571970984634,-0.2456179174769348,-0.2869170463589775,0.250789891112499,-0.0475529385977971,0.804532058982948,-1.3325756995780682,0.7970750495799231,-1.434743745410673,-0.0844945096129735,-1.4646672488954418,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-10.744223,-60.87673
21/11/2004,23.00.00,-0.4367740155611821,-0.2172847382662825,-0.2711385394761872,-0.3062939826780851,1.1527941677195712,-0.0822644871940687,1.805261898265248,-1.338575593857348,0.8465246037547783,-1.5040725851017045,0.0745732898280204,-1.446725235929636,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.0957736,-72.38731
22/11/2004,00.00.00,-0.888314446081304,-0.6171882590340353,-0.5263447594687117,-0.6783311600049509,-0.4598801450021639,0.3820024752810635,0.0966987580271747,-1.5725714707492615,0.2895664672590411,-1.4694081652561888,-0.0727117096543812,-1.476544356069989,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-18.152346,-51.097347
22/11/2004,01.00.00,-0.4367740155611821,-0.2365571970984634,-0.1180148074806726,-0.1202753940146522,0.4557908630686518,-0.1473486408120779,0.804532058982948,-1.2485771796681504,0.4899672920729278,-1.665839877714111,0.3927088887100081,-1.437122468426811,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-4.671394,-56.525017
22/11/2004,02.00.00,-0.8238086702927153,-0.8629121091443412,-0.5263447594687117,-0.6860819345325938,-0.1250452241404477,0.3559688138338598,0.2431470271904381,-1.5365721050735826,0.0605369531860276,-1.7351687174051422,0.5164282882752257,-1.4414184433622852,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-18.87846,-48.870136
22/11/2004,03.00.00,-1.0173259976584816,-1.0989997298385568,-0.7177494244631051,-0.9844867538468508,0.1134169283164344,0.7291179612437793,0.0257018773122729,-1.6775696206366586,-0.220544723176307,-1.688949490944455,0.4162744886271923,-1.4431873742180688,0,0,0,0,1,0,1,0,0,0,0,0,1,0,-20.022442,-48.65252
22/11/2004,04.00.00,-1.2213769146829645,-1.3688141534890887,-0.9091540894574984,-1.360399318437538,-1.0202161350156482,1.3756205538493371,-1.0748873952789326,-1.734568616289817,-0.4703951021650489,-1.6311754578685953,0.3279034889377513,-1.4363643552029033,1,0,0,0,0,0,0,0,0,0,0,0,1,2,-38.5063,-35.437744
22/11/2004,05.00.00,-1.2213769146829645,-1.339905465240817,-0.8708731564586198,-1.2945177349525725,-0.7810483344001365,1.2931806259331924,-0.7819908569524058,-1.740568510569097,-0.4521768453637865,-1.8160523637113457,0.6813874876955155,-1.4431873742180688,1,0,0,0,0,0,0,0,0,0,0,0,1,2,-37.986404,-35.323067
22/11/2004,06.00.00,-1.0173259976584816,-0.968910632721336,-0.6284272474657215,-0.8372220378216331,-0.200212247191037,0.6857285254984399,-0.0985656008571765,-1.5035726865375434,-0.1606847365435876,-1.688949490944455,0.5105368882959296,-1.416148002565376,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-19.516518,-48.279526
22/11/2004,07.00.00,-0.8238086702927153,-0.5304621942892215,-0.2966591614754397,-0.3411724680524787,0.7017920294160351,0.1390216351071625,0.9021642384251236,-1.2725767567852695,0.2921690753735071,-1.5965110380230796,0.3279034889377513,-1.4138736628936543,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-5.063402,-56.920204
22/11/2004,08.00.00,0.4663068454790617,0.6933389415542628,0.9028100724894254,0.9570822653277298,2.129965467377233,-0.884969048482849,2.2324026833247665,-0.4715908705014116,1.2759549426416783,-1.550291811562392,0.386817488730712,-1.357773284324516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.217022,-68.36189
22/11/2004,09.00.00,0.9178472759991838,1.902685733273612,2.40852677044532,2.7513865684770926,2.129965467377233,-1.6529620611753577,2.2324026833247665,0.3383948572013663,2.612394209420001,-1.4925177784865324,0.3455776888756398,-1.335535296423236,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48.55131,-68.95473
22/11/2004,10.00.00,0.9178472759991838,1.4256923771771353,2.40852677044532,2.7513865684770926,2.129965467377233,-1.8135029734331136,2.2324026833247665,0.5243915798590413,2.612394209420001,-1.4000793255651576,0.1511614895588692,-1.3400839757666796,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48.50787,-68.966415
22/11/2004,11.00.00,0.6598241728448285,0.741520088634715,2.076758684455038,1.9414306303383952,2.129965467377233,-1.1713393244020895,2.2324026833247665,-0.2135954164923786,2.0229034714934384,-1.330750485874126,0.0333334899729478,-1.338315044910896,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46.606754,-69.0832
22/11/2004,12.00.00,0.4018010696904728,0.7559744327588506,1.4004622014748482,1.406627187931026,2.129965467377233,-1.119272001507682,2.2324026833247665,-0.2975939364022963,1.8979782819990672,-1.2729764527982663,0.0804646898073166,-1.2814565531178506,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46.22093,-69.45158
22/11/2004,13.00.00,0.853341500210595,1.261876477103598,1.83431277546214,1.759287428938784,2.129965467377233,-1.4707264310449315,2.2324026833247665,0.0114006189806152,2.192072998933732,-1.215202419722407,-0.0137977098614205,-1.2796876222620668,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46.813557,-68.44437
22/11/2004,14.00.00,1.2403761549421282,1.305239509476005,2.051238062455785,1.922053694019288,2.129965467377233,-1.4750653746194655,2.2324026833247665,0.2543963372914486,2.244125161223053,-1.1920928064920633,-0.0020149099028282,-1.2566915211368794,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47.189117,-68.29368
22/11/2004,15.00.00,0.9178472759991838,1.2666945918116432,1.617387488468494,1.5848950020668158,2.129965467377233,-1.3492360109579813,2.2324026833247665,0.0054007247013353,2.1608417015601398,-1.1574283866465476,0.0038764900764674,-1.2233345392849595,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46.615612,-68.38284
22/11/2004,16.00.00,1.1758703791535392,1.507600327213904,1.7449905984647562,1.677904296398532,2.129965467377233,-1.4273369952995922,2.2324026833247665,0.0893992446112531,2.337819053343832,-1.134318773416204,0.0215506900143559,-1.197305985264143,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46.96823,-68.05395
22/11/2004,17.00.00,1.4983992580964836,1.9797755686023348,2.076758684455038,1.9414306303383952,2.129965467377233,-1.6052336818554842,2.122566481452319,0.3683943285977655,2.612394209420001,-1.134318773416204,0.198292689393238,-1.1116391909626209,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48.209618,-67.767456
22/11/2004,18.00.00,2.530491670713905,2.615766710064303,2.40852677044532,2.7513865684770926,2.129965467377233,-2.013094377861675,2.2324026833247665,1.3883763560753375,2.612394209420001,-1.088099546955516,0.2454238892276064,-1.045683340482688,0,0,0,0,0,0,0,0,0,0,0,0,0,1,59.91022,-60.510586
